doc_id,chunk_id,question,answer,text,is_gold
C/2009/page_45.pdf-1,3,berapa persen dari pendapatan bunga bersih di mana total biaya operasi pada tahun 2009?,28%,"Context: , 2008 : $ - 39574 ( 39574 ), 2007 : $ - 17896 ( 17896 ), % ( % ) change 2009 vs. 2008 : 91 % ( 91 % ), % ( % ) change 2008 vs. 2007 : nm. in millions of dollars : total beban operasional, 2009 : $ 896, 2008 : $ 988, 2007 : $ 1070, % ( % ) change 2009 vs. 2008 : ( 9 ) % ( % ), % ( % ) change 2008 vs. 2007 : ( 8 ) % ( % ). in millions of dollars : net credit losses, 2009 : $ 5420, 2008 : $ 909, 2007 : $ 436, % ( % ) change 2009 vs. 2008 : nm, % ( % ) change 2008 vs. 2007 : nm. in millions of dollars : provisi for unfunded lending commitments, 2009 : 111,",False
C/2009/page_45.pdf-1,4,berapa persen dari pendapatan bunga bersih di mana total biaya operasi pada tahun 2009?,28%,"Context: : nm, % ( % ) change 2008 vs. 2007 : nm. in millions of dollars : provisi for unfunded lending commitments, 2009 : 111, 2008 : - 172 ( 172 ), 2007 : 71, % ( % ) change 2009 vs. 2008 : nm, % ( % ) change 2008 vs. 2007 : nm. in millions of dollars : credit reserve builds / ( release ), 2009 : - 483 ( 483 ), 2008 : 2844, 2007 : 378, % ( % ) change 2009 vs. 2008 : nm, % ( % ) change 2008 vs. 2007 : nm. in millions of dollars : provisions for credit losses and for benefits and claims, 2009 : $ 5048, 2008 : $ 3581, 2007 : $ 885, % ( % ) change 2009 vs. 2008 : 41 % ( 41 % ), % ( % )",False
C/2009/page_45.pdf-1,5,berapa persen dari pendapatan bunga bersih di mana total biaya operasi pada tahun 2009?,28%,"Context: , 2009 : $ 5048, 2008 : $ 3581, 2007 : $ 885, % ( % ) change 2009 vs. 2008 : 41 % ( 41 % ), % ( % ) change 2008 vs. 2007 : nm. in millions of dollars : ( loss ) from continuing operations before taxes, 2009 : $ - 9626 ( 9626 ), 2008 : $ - 44143 ( 44143 ), 2007 : $ - 19851 ( 19851 ), % ( % ) change 2009 vs. 2008 : 78 % ( 78 % ), % ( % ) change 2008 vs. 2007 : nm. in millions of dollars : income taxes ( benefits ), 2009 : - 4323 ( 4323 ), 2008 : - 17149 ( 17149 ), 2007 : - 7740 ( 7740 ), % ( % ) change 2009 vs. 2008 : 75, % ( % ) change 2008 vs. 2007 : nm.",False
C/2009/page_45.pdf-1,6,berapa persen dari pendapatan bunga bersih di mana total biaya operasi pada tahun 2009?,28%,"Context: ##49 ( 17149 ), 2007 : - 7740 ( 7740 ), % ( % ) change 2009 vs. 2008 : 75, % ( % ) change 2008 vs. 2007 : nm. in millions of dollars : ( loss ) from continuing operations, 2009 : $ - 5303 ( 5303 ), 2008 : $ - 26994 ( 26994 ), 2007 : $ - 12111 ( 12111 ), % ( % ) change 2009 vs. 2008 : 80 % ( 80 % ), % ( % ) change 2008 vs. 2007 : nm. in millions of dollars : laba bersih ( loss ) attributable to noncontrolling interests, 2009 : - 17 ( 17 ), 2008 : - 205 ( 205 ), 2007 : 149, % ( % ) change 2009 vs. 2008 : 92, % ( % ) change 2008 vs. 2007 : nm. in millions of dollars : net ( loss",False
C/2009/page_45.pdf-1,7,berapa persen dari pendapatan bunga bersih di mana total biaya operasi pada tahun 2009?,28%,"Context: , 2007 : 149, % ( % ) change 2009 vs. 2008 : 92, % ( % ) change 2008 vs. 2007 : nm. in millions of dollars : net ( loss ), 2009 : $ - 5286 ( 5286 ), 2008 : $ - 26789 ( 26789 ), 2007 : $ - 12260 ( 12260 ), % ( % ) change 2009 vs. 2008 : 80 % ( 80 % ), % ( % ) change 2008 vs. 2007 : nm. in millions of dollars : eop aset ( in billions of dollars ), 2009 : $ 154, 2008 : $ 241, 2007 : $ 351, % ( % ) change 2009 vs. 2008 : ( 36 ) % ( % ), % ( % ) change 2008 vs. 2007 : ( 31 ) % ( % ) nm tidak berarti 2009 vs. pendapatan 2008, tanpa biaya bunga meningkat sebesar us $ 359 miliar pada tahun",False
C/2009/page_45.pdf-1,8,berapa persen dari pendapatan bunga bersih di mana total biaya operasi pada tahun 2009?,28%,"Context: ), % ( % ) change 2008 vs. 2007 : ( 31 ) % ( % ) nm tidak berarti 2009 vs. pendapatan 2008, tanpa biaya bunga meningkat sebesar us $ 359 miliar pada tahun 2009, terutama karena tidak ada tanda pendapatan negatif yang signifikan yang terjadi pada tahun sebelumnya. total nilai negatif adalah $ 19 miliar pada tahun 2009 dibandingkan $ 381 miliar pada tahun 2008, seperti yang dijelaskan lebih rinci di bawah ini. pendapatan pada tahun ini termasuk nilai positif $ 13 miliar cva pada posisi derivatif, tidak termasuk perusahaan asuransi monolin, dan nilai positif $ 08 miliar pada eksposur langsung terkait subprime. pendapatan positif ini sebagian diimbangi oleh pendapatan negatif $ 15 miliar pada hipotek alternatif, $ 13 miliar dari pencairan pada real estat komersial, dan $ 16 miliar cva negatif pada perusahaan asuransi monolin dan kewajiban opsi nilai wajar. pendapatan juga dipengaruhi oleh nilai negatif pada posisi ekuitas swasta dan pencairan pada komitmen keuangan yang sangat leveraged. biaya operasional menurun 9 % ( 9 % )",False
C/2009/page_45.pdf-1,9,berapa persen dari pendapatan bunga bersih di mana total biaya operasi pada tahun 2009?,28%,"Context: perusahaan asuransi monolin dan kewajiban opsi nilai wajar. pendapatan juga dipengaruhi oleh nilai negatif pada posisi ekuitas swasta dan pencairan pada komitmen keuangan yang sangat leveraged. biaya operasional menurun 9 % ( 9 % ) pada tahun 2009, terutama didorong oleh kompensasi yang lebih rendah dan volume dan biaya transaksi yang lebih rendah, sebagian diimbangi oleh biaya yang terkait dengan as. perjanjian pembagian kerugian pemerintah, yang citi keluar pada kuartal keempat tahun 2009. dispensasi untuk kerugian kredit dan untuk manfaat dan klaim meningkat $ 15 miliar, terutama didorong oleh $ 45 miliar peningkatan kerugian kredit bersih, sebagian diimbangi oleh peningkatan cadangan yang lebih rendah $ 30 miliar. aset menurun 36 % ( 36 % ) dibandingkan tahun sebelumnya, terutama disebabkan oleh amortifikasi dan pembayaran prabayar, penjualan, tanda dan debit. penjualan aset selama kuartal keempat tahun 2009 ( us $ 10 miliar ) dilaksanakan pada atau di atas tanda - tanda tahun 2019 yang menghasilkan keuntungan pra - pajak us $ 800 juta untuk kuartal tersebut. 2008 vs. pendapatan tahun 2007, net of interest beban menurun sebesar $",False
C/2009/page_45.pdf-1,10,berapa persen dari pendapatan bunga bersih di mana total biaya operasi pada tahun 2009?,28%,"Context: miliar ) dilaksanakan pada atau di atas tanda - tanda tahun 2019 yang menghasilkan keuntungan pra - pajak us $ 800 juta untuk kuartal tersebut. 2008 vs. pendapatan tahun 2007, net of interest beban menurun sebesar $ 217 miliar, terutama karena tanda pendapatan bersih negatif. pendapatan termasuk $ 143 miliar penurun pada eksposur langsung terkait subprime dan $ 68 miliar cva negatif terkait dengan perusahaan asuransi monolin dan posisi derivatif. pendapatan juga dipengaruhi negatif oleh pencairan atas komitmen keuangan yang sangat leveraged, pendapatan hipotek alternatif, pencairan atas kendaraan investasi terstruktur dan real estat komersial, dan nilai pasar atas sekuritas tingkat lelang. total nilai negatif adalah $ 381 miliar pada 2008 dibandingkan $ 202 miliar pada 2007, yang dijelaskan lebih rinci di bawah ini. biaya operasi menurun 8 % ( 8 % ), terutama didorong oleh biaya kompensasi dan transaksi yang lebih rendah. dispensasi untuk kerugian kredit dan untuk manfaat dan klaim meningkat sebesar $ 27 miliar, terutama karena peningkatan $ 22 miliar dalam cadangan dan peningkatan kerugian kredit bersih sebesar $ 05",False
C/2009/page_45.pdf-1,11,berapa persen dari pendapatan bunga bersih di mana total biaya operasi pada tahun 2009?,28%,"Context: biaya kompensasi dan transaksi yang lebih rendah. dispensasi untuk kerugian kredit dan untuk manfaat dan klaim meningkat sebesar $ 27 miliar, terutama karena peningkatan $ 22 miliar dalam cadangan dan peningkatan kerugian kredit bersih sebesar $ 05 miliar. aset menurun 31 % ( 31 % ) dibandingkan tahun sebelumnya, terutama disebabkan oleh amortifikasi dan pembayaran prabayar, penjualan, dan tanda dan debit..",False
AAPL/2006/page_100.pdf-3,0,apa yang paling besar dari jutaan pajak penghasilan?,829,Question: apa yang paling besar dari jutaan pajak penghasilan? Evidence: the provisi for income taxes of 2006 is $ 829 ; the provisi for income taxes of 2005 as restated ( 1 ) is $ 480 ; the provisi for income taxes of 2004 as restated ( 1 ) is $ 104 ;,True
AAPL/2006/page_100.pdf-3,1,apa yang paling besar dari jutaan pajak penghasilan?,829,"Context: catatan laporan keuangan konsolidasi ( terus ) catatan 7 2014 pajak penghasilan ( terus ) pada tanggal 30 september 2006, perusahaan memiliki kerugian pajak negara dan asing dan transfer kredit negara, yang efek pajaknya adalah $ 55 juta. beberapa transfer tersebut, yang efek pajaknya adalah $ 12 juta, berakhir antara tahun 2016 dan 2019. sebagian dari transfer ini diperoleh dari akuisisi sebelumnya perusahaan pada tahun 2019, yang penggunanya tertakluk pada batasan tertentu yang dikenakan oleh kode pendapatan internal. keuntungan yang tersisa dari kerugian dan kredit pajak tidak berakhir. pada tanggal 30 september 2006 dan 24 september 2005, disetujui nilai nilai sebesar $ 5 juta terhadap aset pajak tertunda untuk keuntungan dari kerugian operasi negara yang mungkin tidak terwujud. manajemen percaya bahwa pendapatan yang diprediksi, termasuk pendapatan yang mungkin dihasilkan sebagai akibat dari strategi perencanaan pajak tertentu, bersama dengan efek pajak dari kewajiban pajak tertunda, akan cukup untuk memulihkan sepenuhnya aset pajak tertunda yang tersisa. personalisasi dari ketentuan pajak penghasilan dengan jumlah yang dihitung dengan menerapkan tingkat pajak penghasilan federal yang sah ( 35 % ( 35 % ) pada tahun",False
AAPL/2006/page_100.pdf-3,2,apa yang paling besar dari jutaan pajak penghasilan?,829,"Context: tertunda, akan cukup untuk memulihkan sepenuhnya aset pajak tertunda yang tersisa. personalisasi dari ketentuan pajak penghasilan dengan jumlah yang dihitung dengan menerapkan tingkat pajak penghasilan federal yang sah ( 35 % ( 35 % ) pada tahun 2006, 2005 dan 2004 ) pada pendapatan sebelum ketentuan pajak penghasilan adalah sebagai berikut ( dalam juta ) : 2006 2005 2004 sebagaimana diuraikan ( 1 ) sebagaimana diuraikan ( 1 ). : computed expected pajak, 2006 : $ 987, 2005 as restated ( 1 ) : $ 633, 2004 as restated ( 1 ) : $ 129. : state taxes net of federal effect, 2006 : 86, 2005 as restated ( 1 ) : - 19 ( 19 ), 2004 as restated ( 1 ) : - 5 ( 5 ). : indefinitely invested laba of foreign subsidiaries, 2006 : - 224 ( 224 ), 2005 as restated ( 1 ) : - 98 ( 98 ), 2004 as restated",False
AAPL/2006/page_100.pdf-3,3,apa yang paling besar dari jutaan pajak penghasilan?,829,"Context: ##tely invested laba of foreign subsidiaries, 2006 : - 224 ( 224 ), 2005 as restated ( 1 ) : - 98 ( 98 ), 2004 as restated ( 1 ) : - 31 ( 31 ). : nondeductible executive compensation, 2006 : 11, 2005 as restated ( 1 ) : 14, 2004 as restated ( 1 ) : 12. : research and development credit net, 2006 : - 12 ( 12 ), 2005 as restated ( 1 ) : - 26 ( 26 ), 2004 as restated ( 1 ) : - 5 ( 5 ). : other items, 2006 : - 19 ( 19 ), 2005 as restated ( 1 ) : - 24 ( 24 ), 2004 as restated ( 1 ) : 4. : provisi for income taxes, 2006 : $ 829, 2005 as restated ( 1 ) : $ 480, 2004 as resta",False
AAPL/2006/page_100.pdf-3,4,apa yang paling besar dari jutaan pajak penghasilan?,829,"Context: 2004 as restated ( 1 ) : 4. : provisi for income taxes, 2006 : $ 829, 2005 as restated ( 1 ) : $ 480, 2004 as restated ( 1 ) : $ 104. : effective pajak rate, 2006 : 29 % ( 29 % ), 2005 as restated ( 1 ) : 27 % ( 27 % ), 2004 as restated ( 1 ) : 28 % ( 28 % ) ( 1 ) lihat catatan 2, 201pengaturan laporan keuangan konsolidasi. 201d pajak penghasilan perusahaan 2019 yang dibayarkan telah dikurangi oleh manfaat pajak dari opsi saham karyawan. perusahaan menerima manfaat pajak penghasilan yang dihitung sebagai perbedaan antara nilai pasar wajar saham yang dikeluarkan pada saat pelaksanaan dan harga opsi, pajak yang dilakukan. keuntungan pajak bersih dari transaksi opsi saham karyawan adalah $ 419 juta, $ 428 juta ( secara diuraikan ( 1 ) ), dan $ 83 juta ( secara diuraikan ( 1 ) ) pada tahun 2006, 2005, dan 2004,",False
AAPL/2006/page_100.pdf-3,5,apa yang paling besar dari jutaan pajak penghasilan?,829,"Context: saham karyawan adalah $ 419 juta, $ 428 juta ( secara diuraikan ( 1 ) ), dan $ 83 juta ( secara diuraikan ( 1 ) ) pada tahun 2006, 2005, dan 2004, masing - masing, dan tercermin sebagai peningkatan ke saham biasa dalam laporan konsolidasi pemegang saham 2019 ekuitas..",False
JPM/2018/page_90.pdf-1,0,pada tahun 2018 berapa persen dari pendapatan bunga bersih pasar cib sebagai bagian dari pendapatan bunga yang dikelola,5.54%,"Question: pada tahun 2018 berapa persen dari pendapatan bunga bersih pasar cib sebagai bagian dari pendapatan bunga yang dikelola Evidence: year ended december 31 , ( in millions , except rates ) 2018 2017 2016 net interest income 2013 managed basis ( a ) ( b ) $ 55687 $ 51410 $ 47292 less : cib markets net interest income ( c ) 3087 4630 6334 net interest income excluding cib markets ( a ) $ 52600 $ 46780 $ 40958 rata-rata interest-earning aset $ 2229188 $ 2180592 $ 2101604 less : rata-rata cib markets interest-earning aset ( c ) 609635 540835 520307 rata-rata interest-earning aset excluding cib markets $ 1619553 $ 1639757 $ 1581297 net interest yield on rata-rata interest-earning aset 2013 managed basis 2.50% ( 2.50 % ) 2.36% ( 2.36 % ) 2.25% ( 2.25 % ) net interest yield on rata-rata cib markets interest-earning aset ( c ) 0.51 0.86 1.22 net interest yield on rata-rata interest-earning aset excluding cib markets 3.25% ( 3.25 % ) 2.85% ( 2.85 % ) 2.59% ( 2.59 % ) ( a ) interest includes the effect of related hedges .",True
JPM/2018/page_90.pdf-1,1,pada tahun 2018 berapa persen dari pendapatan bunga bersih pasar cib sebagai bagian dari pendapatan bunga yang dikelola,5.54%,"Context: manajemen 2019 pembahasan dan analisis 58 jpmorgan chase & co. / 2018 membentuk 10k pendapatan bunga bersih dan hasil bersih tidak termasuk bisnis pasar 2019s selain meninjau pendapatan bunga bersih dan hasil bunga bersih berdasarkan manajemen, manajemen juga meninjau metrik ini tidak termasuk bisnis pasar 2019s, seperti yang ditunjukkan di bawah ; metrik ini, yang tidak termasuk bisnis pasar 2019s, adalah langkah - langkah keuangan non - gap. manajemen meninjau metrik ini untuk menilai kinerja perusahaan dalam kegiatan pinjaman, investasi ( termasuk manajemen aset - pasif ) dan pengumpulan deposito tahun 2019. metrik yang dihasilkan yang tidak termasuk bisnis pasar tahun 2019 disebut sebagai pendapatan bunga bersih dan hasil bersih yang tidak terkait dengan pasar. pasar - pasar bisnis 2019 adalah pasar pendapatan tetap dan pasar ekuitas. manajemen percaya bahwa pengungkapan pendapatan bunga bersih dan hasil bersih yang tidak terkait dengan pasar menyediakan investor dan analis dengan langkah - langkah lain untuk menganalisis tren bisnis non - merek perusahaan dan menyediakan ukuran yang sebanding dengan lembaga keuangan lain yang terutama berfokus pada kegiatan pinjaman, investasi dan pengumpulan deposito",False
JPM/2018/page_90.pdf-1,2,pada tahun 2018 berapa persen dari pendapatan bunga bersih pasar cib sebagai bagian dari pendapatan bunga yang dikelola,5.54%,"Context: terkait dengan pasar menyediakan investor dan analis dengan langkah - langkah lain untuk menganalisis tren bisnis non - merek perusahaan dan menyediakan ukuran yang sebanding dengan lembaga keuangan lain yang terutama berfokus pada kegiatan pinjaman, investasi dan pengumpulan deposito. tahun berakhir 31 desember ( dalam juta, kecuali suku bunga ) 2018 2017 2016 net interest income 2013 managed basis ( a ) ( b ) $ 55687 $ 51410 $ 47292 less : cib markets net interest income ( c ) 3087 4630 6334 net interest income excluding cib markets ( a ) $ 52600 $ 46780 $ 40958 rata - rata interest earning aset $ 2229188 $ 2180592 $ 2101604 less : rata - rata cib markets interest earning aset ( c ) 609635 540835 520307 rata - rata interest earning aset excluding markets $ 1619553 $ 16757 $ 1581297 net interest yield on rata - rata interest earning aset 2013",False
JPM/2018/page_90.pdf-1,3,pada tahun 2018 berapa persen dari pendapatan bunga bersih pasar cib sebagai bagian dari pendapatan bunga yang dikelola,5.54%,"Context: ##35 520307 rata - rata interest earning aset excluding markets $ 1619553 $ 16757 $ 1581297 net interest yield on rata - rata interest earning aset 2013 basis 2. 50 % ( 2. 50 % 2. 36 % ( 2. 36 % 2. 25 % ( 2. 25 % ) rata - rata interest earning aset ( c ) interest earning aset 0. 51 0. 25 0. 25 net effect on rata - rata 1. 85 2. 85 % 2. 85 ( 2. 59 % excluding the target markets ) jumlah yang setara dengan pajak digunakan jika berlaku. ( b ) untuk rekonsiliasi pendapatan bunga bersih pada basis dilaporkan dan dikelola, merujuk pada rekonsiliasi dari perusahaan 2019 yang dilaporkan di as. hasil gaap untuk basis yang dikelola pada halaman 57. ( c ) untuk informasi lebih lanjut tentang pasar bisnis pada tahun 2019, lihat halaman 69. perhitungan dari beberapa negara bagian. gaap dan non - gaap keuangan tindakan tertentu",False
